image_link,group_id,entity_name,entity_value,easyocr
https://m.media-amazon.com/images/I/611r8r+u1UL.jpg,725436,width,6.35 millimetre,"July 11-12 Infrared receiving window 6.35mm headphone jack Function Knob Display screen S.M.S,L CZOOJ 4.4mm balanced headphone jack Bluetooth Input Optical input RCA output CZOO hiGh RESOLUTION USB DAC OPICI (SB COAIU RCA URS ~AC inOD-240V WPUJ QUIPUD AC Power Input USB Input TRS balanced output (AC1OO-240v) Coaxial input"
https://m.media-amazon.com/images/I/515hLgtEGWL.jpg,783898,width,5.0 centimetre,S Scm 7cm
https://m.media-amazon.com/images/I/51s5SaVOZWL.jpg,752266,width,10.0 inch,"LED LED 3 Ceiling Spot Lights Jahre Garantie LIFESPAN: 30,000 Hour Xmax 54W incl: GU1o [Pl20 LED GU1O 220-240V AC 50/60 Hz 4x"
https://m.media-amazon.com/images/I/61AxhMJnfdL.jpg,292475,width,18.0 centimetre,4cm m 4.Scm 12cm 5.Scm 14cm 6cm 6cm 18cm 6.Scm
https://m.media-amazon.com/images/I/51fukpgF3YL.jpg,149159,width,40.0 centimetre,[bzzL `  #lttFW) tzth774-7 h&5t6) +tz 17cm 40cm 28 cm
https://m.media-amazon.com/images/I/41F9p9WL7BL.jpg,126471,width,90.0 centimetre,75 cm Hohe 35 cm 90 cm 35 cm Seitenfluigel Betteinlage Seitenfliigel
https://m.media-amazon.com/images/I/51UsXuOgh7L.jpg,576154,width,25.0 centimetre,"MASTERCLASS 25CM / 10"" 1 7 35CM / 14"""
https://m.media-amazon.com/images/I/6147BkwKaTL.jpg,752266,width,25.6 inch,"We provide services to customize chandelier as hanging style. H 98.4"" Please contact us if necessary: D 25.6"""
https://m.media-amazon.com/images/I/51C5fHrqsIL.jpg,237000,width,60.0 centimetre,in 24-39 in cm) (60-100 cm) 3-4 in (8-10 cm) 12 in (30 cm) 12-20 (30-50
https://m.media-amazon.com/images/I/51rOI4bvgkL.jpg,150535,width,4.13 inch,"0.79"" 4.13"""
https://m.media-amazon.com/images/I/51FEtt00KSL.jpg,449805,width,75.0 centimetre,Extra Large Standard 8 3 Naturehike Miturch 75cm 85cm 1 BAG 1 BAG IEEr4 29cm 31cm
https://m.media-amazon.com/images/I/51V8+LytHaL.jpg,558806,width,6.5 inch,6.5 inch 52023 | Qovaia]
https://m.media-amazon.com/images/I/51fJ3jcQQTL.jpg,478357,width,24.1 centimetre,"9.5"" /24.1cm m DESIGN 22.02"" 55.9cm 9.5"" /24.1cm"
https://m.media-amazon.com/images/I/51rlXPd+cSL.jpg,826444,width,11.5 centimetre,"( 1111,5 cm RSSDOSNC= 7 ("
https://m.media-amazon.com/images/I/51KJErs3DGL.jpg,430434,width,73.0 millimetre,9 73mm 1O6mm
https://m.media-amazon.com/images/I/5118frbbQXS.jpg,931247,width,90.0 centimetre,90 cm 50 E cm
https://m.media-amazon.com/images/I/614yUXjWSJL.jpg,205842,width,9.0 inch,Hanging Board Length: 48 cm/ 18. 9 inches Width: 24 cm/9. 45 inches We i ght: 1 kg/2. 2 Ibs Imitation Leather 37cm/14.56inches Stainless Stee| Outfit:Aluminum al loy 35cm/13.8inches 15cm/5.9inches
